study,subjID,team,partner_order,key_trained,key_untrained,task,block,partner,Group,Trial,class,list,target_stimID,target_label,trigger_item,shown_A_stimID,shown_A_label,shown_A_position,shown_B_stimID,shown_B_label,shown_B_position,shown_C_stimID,shown_C_label,shown_C_position,shown_D_stimID,shown_D_label,shown_D_position,shown_E_stimID,shown_E_label,shown_E_position,shown_F_stimID,shown_F_label,shown_F_position,FASQUEL_agreement_paper,FASQUEL_agreement_osf,FASQUEL_h,FASQUEL_image_agreement,FASQUEL_familiarity,FASQUEL_visual_complexity,FASQUEL_image_variability,FASQUEL_aoa,FASQUEL_concreteness,SUBTLEX_frequency,SUBTLEX_frequency_log,SUBTLEX_frequency_log_cat,BAWLR_valence,BAWLR_arousal,BAWLR_imageability,BIRCHENOUGH_aoa,length_syllables,DLEXDB_length_characters,DLEXDB_pos_tag,DLEXDB_type_frequency,DLEXDB_normalized_lemma_freq,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,triggerTest.started,triggerTest.stopped,Instruction.started,Instruction.stopped,trial.started,attempt1_click_accuracy,attempt1_click_positionGrid,attempt1_click_positionCoordinate,attempt1_click_latency,trial.stopped,attempt2_click_accuracy,attempt2_click_positionGrid,attempt2_click_positionCoordinate,attempt2_click_latency,attempt3_click_accuracy,attempt3_click_positionGrid,attempt3_click_positionCoordinate,attempt3_click_latency,attempt4_click_accuracy,attempt4_click_positionGrid,attempt4_click_positionCoordinate,attempt4_click_latency,closing_screen.started,closing_screen.stopped,subjectID,partner,block,date,expName,psychopyVersion,frameRate,expStart,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,3,11,test item,1-2,resized_A_A166.png,Pyramide,166,resized_A_A141.png,Pferd,3,resized_B_B70.png,Quadrat,6,resized_A_A52.png,Stein,12,resized_A_B22.png,Kreisel,14,resized_A_A166.png,Pyramide,11,resized_A_B32.png,Kamin,2,21.43,28.24,4.96,3.17,2.36,2.89,2.72,2.14,2.25,3.19,1.91,LF,None,None,None,6.95,3,8,nn,3.621559995,5.673504823,0,10,10,10,202.91608659992926,,,,,,204.7816636998905,1,11,[ 0.07833333 -0.09      ],3.8202658999944106,209.16949889995158,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,3,12,test item,2-2,resized_A_B32.png,Kamin,184,resized_A_A141.png,Pferd,3,resized_B_B70.png,Quadrat,6,resized_A_A52.png,Stein,12,resized_A_B22.png,Kreisel,14,resized_A_A166.png,Pyramide,11,resized_A_B32.png,Kamin,2,8.33,8.24,5.95,2.41,2.46,3.11,3.1,2.31,2.11,6.46,2.22,LF,1.65,1.5,5.68,None,2,5,nn,4.488118369,5.910582114,0,11,11,11,209.30020999989938,,,,,,211.17041609995067,1,2,[-0.07916667  0.245     ],8.45744949998334,220.27879039989784,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,7,13,test item,2-2,resized_B_A70.png,Brunnen,183,resized_B_A147.png,Hund,2,resized_A_A02.png,Mühle,12,resized_B_B24.png,Baby,3,resized_B_A37.png,Tasse,8,resized_A_B43.png,Parfüm,6,resized_B_A70.png,Brunnen,9,22.22,25,4.55,3.14,2.96,2.96,3.75,2.39,2.74,9.76,2.4,LF,0.55,1.86,5.73,4.33,2,7,nn,9.483091635,10.24337398,0,12,12,12,220.42878499999642,,,,,,222.29643149999902,0,6,[-0.09        0.10166667],4.120736500015482,231.52181169996038,1,9,[-0.26583333 -0.0875    ],8.624405900016427,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,7,14,test item,1-2,resized_B_B24.png,Baby,142,resized_B_A147.png,Hund,2,resized_A_A02.png,Mühle,12,resized_B_B24.png,Baby,3,resized_B_A37.png,Tasse,8,resized_A_B43.png,Parfüm,6,resized_B_A70.png,Brunnen,9,8.33,9.52,5.33,3.11,3.39,2.57,3.25,2.68,3.07,324.66,3.92,HF,1.9,2.83,6.78,3.38,2,4,nn,7.995227258,9.834620032,0,13,13,13,231.66093379992526,,,,,,233.52255619992502,1,3,[0.09916667 0.26083333],2.469031300046481,236.50921919988468,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,5,15,test item,2-2,resized_A_B196.png,Fenster,152,resized_A_B54.png,Telefon,2,resized_A_A139.png,Gans,9,resized_A_B150.png,Rakete,7,resized_A_A113.png,Engel,5,resized_B_A129.png,Huhn,1,resized_A_B196.png,Fenster,3,11.39,12.94,5.49,2.62,2.21,3.04,3.03,2.66,2.44,84.18,3.33,HF,1.14,1.91,6.14,2.84,2,7,nn,100.8477745,117.9336896,0,14,14,14,236.64164629997686,,,,,,238.51016099995468,1,3,[0.09416667 0.23833333],2.7354125999845564,241.88051869999617,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,5,16,test item,1-2,resized_A_A113.png,Engel,139,resized_A_B54.png,Telefon,2,resized_A_A139.png,Gans,9,resized_A_B150.png,Rakete,7,resized_A_A113.png,Engel,5,resized_B_A129.png,Huhn,1,resized_A_B196.png,Fenster,3,10.59,12.94,5.7,2.76,2.89,3,3.55,2.34,2.61,40.71,3.02,HF,2.15,2.22,6.05,4,2,5,nn,20.15156973,22.66131898,0,15,15,15,242.02962929999921,,,,,,243.89798319991678,1,5,[-0.2275      0.09083333],3.786975899944082,248.43595759989694,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,12,17,test item,1-2,resized_B_A36.png,Stern,140,resized_A_A93.png,Haus,5,resized_B_B175.png,Propeller,16,resized_B_A153.png,Schwein,1,resized_B_A36.png,Stern,7,resized_A_B194.png,Raute,12,resized_B_B164.png,kimono,4,19.05,30.95,4.94,2.64,2.61,3.43,3.46,2.36,2.18,21.3,2.734,HF,1,2.44,6.67,3.29,1,5,nn,17.80532205,42.41230983,0,16,16,16,248.57539709995035,,,,,,250.4368005999131,1,7,[0.09333333 0.0825    ],9.308268200024031,260.36281689989846,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,12,18,test item,2-2,resized_B_B164.png,kimono,182,resized_A_A93.png,Haus,5,resized_B_B175.png,Propeller,16,resized_B_A153.png,Schwein,1,resized_B_A36.png,Stern,7,resized_A_B194.png,Raute,12,resized_B_B164.png,kimono,4,9.52,19.05,5.98,2.86,2.89,2.89,2.61,3.43,2.86,2.09,1.73,LF,None,None,None,None,3,6,nn,0.008175079,0.465979503,0,17,17,17,260.5069588999031,,,,,,262.36355659994297,1,4,[0.24333333 0.245     ],3.1364739999407902,266.0509063999634,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,9,19,test item,2-2,resized_A_B08.png,Person,154,resized_A_B192.png,Katze,12,resized_B_A150.png,Känguru,14,resized_A_B08.png,Person,8,resized_A_A100.png,Ruderer,11,resized_A_B20.png,Kerze,10,resized_B_A123.png,Tänzer,6,5.95,22.35,6.08,2.76,2.36,3.43,3.59,2.07,2.44,107.48,3.44,HF,0.5,2.06,4.05,5.21,2,6,nn,75.2761274,188.0431671,0,18,18,18,266.1883058999665,,,,,,268.05168999999296,1,8,[0.22333333 0.05916667],8.04035289993044,276.84334389993455,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,9,20,test item,1-2,resized_A_B20.png,Kerze,168,resized_A_B192.png,Katze,12,resized_B_A150.png,Känguru,14,resized_A_B08.png,Person,8,resized_A_A100.png,Ruderer,11,resized_A_B20.png,Kerze,10,resized_B_A123.png,Tänzer,6,20,21.18,5.37,3.24,2.64,2.61,3.28,2.38,2.41,6.77,2.24,LF,1.5,1.65,6.23,3.42,2,5,nn,7.48837236,15.97410436,0,19,19,19,276.9869691999629,,,,,,278.8440211999696,1,10,[-0.04       -0.06166667],2.2357844000216573,281.5973793999292,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,14,21,test item,1-2,resized_B_A188.png,Tür,141,resized_A_A134.png,Vogel,14,resized_B_A140.png,Flamingo,9,resized_A_A04.png,Baum,3,resized_B_A188.png,Tür,4,resized_B_A181.png,Wolf,13,resized_A_A73.png,Klinge,1,9.52,13.1,5.23,3.14,3.71,1.64,2.86,2.25,3.36,252.88,3.81,HF,None,None,None,3.12,1,3,nn,125.2013348,125.3484862,0,20,20,20,281.74342969991267,,,,,,283.59814529994037,1,4,[0.225      0.22583333],3.6369158000452444,287.7524619998876,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,14,22,test item,2-2,resized_B_A181.png,Wolf,155,resized_A_A134.png,Vogel,14,resized_B_A140.png,Flamingo,9,resized_A_A04.png,Baum,3,resized_B_A188.png,Tür,4,resized_B_A181.png,Wolf,13,resized_A_A73.png,Klinge,1,9.52,15.48,5.65,3.71,3.25,3.21,3.14,2.46,3.64,28.19,2.86,HF,None,None,None,None,1,4,nn,14.93586933,19.33406183,0,21,21,21,287.89670729998033,,,,,,289.7700141998939,1,13,[-0.22166667 -0.23416667],3.87027890002355,294.3413880999433,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,13,23,test item,2-2,resized_B_A54.png,Flamme,178,resized_A_B109.png,Boot,4,resized_B_A197.png,Hirsch,5,resized_B_A06.png,Hut,13,resized_A_A76.png,Mauer,3,resized_A_B15.png,Schwangere,9,resized_B_A54.png,Flamme,14,4.76,5.95,5.96,2.61,2.39,3.46,2.79,2.64,2.15,5.91,2.18,LF,0.6,3.32,6.18,4.37,2,6,nn,10.13709796,21.54950823,0,22,22,22,294.4946132999612,,,,,,296.3590003999416,0,5,[-0.26666667  0.10333333],3.1362144999438897,319.74645679991227,0,13,[-0.225      -0.23583333],16.246713800006546,0,4,[0.22833333 0.25083333],18.615806799964048,1,14,[-0.08416667 -0.26583333],22.65270870004315,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,13,24,test item,1-2,resized_A_B15.png,Schwangere,170,resized_A_B109.png,Boot,4,resized_B_A197.png,Hirsch,5,resized_B_A06.png,Hut,13,resized_A_A76.png,Mauer,3,resized_A_B15.png,Schwangere,9,resized_B_A54.png,Flamme,14,16.47,34.12,5.46,3.72,2.86,3.07,3.24,2.55,3.11,7.21,2.27,LF,None,None,None,None,3,10,nn,1.087285506,1.929318643,0,23,23,23,319.89158399996813,,,,,,321.74699939996935,1,9,[-0.20666667 -0.08166667],2.435832599992864,324.86712679988705,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,4,25,test item,1-2,resized_A_B168.png,Frau,136,resized_B_A156.png,Bär,2,resized_B_A142.png,Reiter,10,resized_A_B168.png,Frau,11,resized_B_B167.png,Fliege,13,resized_B_B49.png,Magnet,9,resized_A_B39.png,Sessel,3,9.41,28.24,5.66,3.45,2.64,3.07,3.69,1.93,2.71,857.36,4.34,HF,1.4,2.5,6.56,3.68,1,4,nn,472.6503672,625.2055164,0,24,24,24,324.99734889995307,,,,,,326.86801499989815,1,11,[ 0.08  -0.075],5.238031700020656,332.757303899969,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,4,26,test item,2-2,resized_B_B167.png,Fliege,151,resized_B_A156.png,Bär,2,resized_B_A142.png,Reiter,10,resized_A_B168.png,Frau,11,resized_B_B167.png,Fliege,13,resized_B_B49.png,Magnet,9,resized_A_B39.png,Sessel,3,11.9,15.48,5.7,2.61,2.39,3.25,3.61,2.57,2.29,23.19,2.77,HF,-0.95,2.16,6.14,None,2,6,nn,4.332791868,12.70407276,0,25,25,25,332.89613079989795,,,,,,334.7579404999269,1,13,[-0.23       -0.24333333],3.853746300097555,339.2121503999224,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,10,27,test item,1-2,resized_B_A176.png,Trophäe,164,resized_B_A03.png,Kleid,10,resized_A_A148.png,Giraffe,1,resized_B_B177.png,Schloss,3,resized_B_A23.png,Flasche,15,resized_B_A176.png,Trophäe,12,resized_A_A122.png,Sturz,14,13.1,13.1,5.4,2.82,2.18,3.54,3.04,2.82,1.89,2.56,1.82,LF,None,None,None,None,2,7,nn,0.580430609,1.087285506,0,26,26,26,339.3463209999027,,,,,,341.2133846998913,0,15,[ 0.085      -0.22166667],7.923255700035952,356.6442147999769,0,10,[-0.08416667 -0.06666667],12.427489200024866,1,12,[ 0.26333333 -0.0675    ],14.54554940003436,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
LEALCO-EEG,111.0,1,A-B,3.0,1.0,training,1,A,10,28,test item,2-2,resized_B_A23.png,Flasche,153,resized_B_A03.png,Kleid,10,resized_A_A148.png,Giraffe,1,resized_B_B177.png,Schloss,3,resized_B_A23.png,Flasche,15,resized_B_A176.png,Trophäe,12,resized_A_A122.png,Sturz,14,13.41,14.29,4.89,2.71,2.79,2.39,3.36,2.21,2.68,36.54,2.97,HF,0.45,1.95,5.91,3.61,2,7,nn,22.89022119,34.34350686,0,27,27,27,356.7954659999814,,,,,,358.66153069993015,1,15,[ 0.10416667 -0.25416667],1.8018713999772444,361.06448919989634,,,,,,,,,,,,,,,111,A,1,2024-10-24_12h48.41.779,task,2023.2.2,59.907287515140084,2024-10-24 12h48.51.543508 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.08683849999215,371.0711390998913,,,,,,,,,
